date,open,high,low,close,adjusted,volume
1997-09-05,68300 ,70000 ,68100 ,69600 ,62191 ,38970 
1997-09-08,70000 ,70000 ,68600 ,69100 ,61744 ,63210 
1997-09-09,68600 ,69000 ,67900 ,68200 ,60940 ,85630 
1997-09-10,68200 ,68900 ,68100 ,68400 ,61119 ,48260 
1997-09-11,68500 ,70900 ,68200 ,70900 ,63353 ,36810 
1997-09-12,70000 ,72500 ,69800 ,71000 ,63442 ,57590 
1997-09-15,71300 ,71500 ,70100 ,71000 ,63442 ,28990 
1997-09-16,71300 ,71500 ,70100 ,71000 ,63442 ,28990 
1997-09-17,71300 ,71500 ,70100 ,71000 ,63442 ,28990 
1997-09-18,71000 ,71800 ,70500 ,71300 ,63710 ,77880 
1997-09-19,71400 ,71400 ,69500 ,70000 ,62549 ,66390 
1997-09-22,68700 ,69500 ,67700 ,67800 ,60583 ,59140 
1997-09-23,67700 ,68000 ,66700 ,66700 ,59600 ,66140 
1997-09-24,66400 ,67900 ,65200 ,66800 ,59689 ,93880 
1997-09-25,66800 ,66800 ,65500 ,66000 ,58974 ,70400 
1997-09-26,65500 ,66000 ,65000 ,65700 ,58706 ,70500 
1997-09-29,64000 ,65600 ,64000 ,65000 ,58081 ,48510 
1997-09-30,65000 ,66900 ,65000 ,66500 ,59421 ,63170 
1997-10-01,66400 ,66500 ,65600 ,65600 ,58617 ,44120 
1997-10-02,65500 ,66500 ,65000 ,65400 ,58438 ,47950 
1997-10-03,65500 ,66500 ,65000 ,65400 ,58438 ,47950 
1997-10-06,67000 ,68000 ,66000 ,66300 ,59242 ,53720 
1997-10-07,66200 ,66200 ,64100 ,64300 ,57455 ,68530 
1997-10-08,64300 ,64300 ,60200 ,60200 ,53792 ,60280 
1997-10-09,59700 ,61400 ,57000 ,58800 ,52541 ,96343 
1997-10-10,59100 ,59800 ,58100 ,59700 ,53345 ,47010 
1997-10-13,60000 ,60900 ,59500 ,59500 ,53166 ,47260 
1997-10-14,61500 ,62900 ,59800 ,61100 ,54596 ,65090 
1997-10-15,61900 ,61900 ,60200 ,60500 ,54060 ,97658 
1997-10-16,60000 ,60000 ,55700 ,56200 ,50218 ,184540 
1997-10-17,56200 ,57500 ,54000 ,57200 ,51111 ,131070 
1997-10-20,56700 ,57400 ,55000 ,56000 ,50039 ,124080 
1997-10-21,55000 ,57500 ,54200 ,55800 ,49860 ,132990 
1997-10-22,56700 ,60200 ,56000 ,60200 ,53792 ,120850 
1997-10-23,60200 ,61500 ,58600 ,61500 ,54953 ,114360 
1997-10-24,56700 ,58700 ,56600 ,56600 ,50575 ,212730 
1997-10-27,51100 ,52500 ,48000 ,48000 ,42890 ,233710 
1997-10-28,45100 ,45500 ,44200 ,44200 ,39495 ,213390 
1997-10-29,44500 ,47500 ,41000 ,43300 ,38691 ,450420 
1997-10-30,42000 ,43300 ,40000 ,40000 ,35742 ,373530 
1997-10-31,40000 ,40000 ,36800 ,37900 ,33866 ,425381 
1997-11-03,43800 ,44100 ,41200 ,44100 ,39406 ,863870 
1997-11-04,44500 ,47600 ,44500 ,47600 ,42533 ,478162 
1997-11-05,51400 ,51400 ,50100 ,51400 ,45928 ,738650 
1997-11-06,48300 ,51300 ,48300 ,50300 ,44946 ,628301 
1997-11-07,50000 ,50300 ,46300 ,46300 ,41371 ,875220 
1997-11-10,45300 ,48800 ,45300 ,48700 ,43516 ,376400 
1997-11-11,48000 ,49700 ,46100 ,46800 ,41818 ,314560 
1997-11-12,46500 ,46500 ,44300 ,45000 ,40210 ,304710 
1997-11-13,46000 ,46800 ,44700 ,44700 ,39942 ,273800 
1997-11-14,44700 ,44700 ,42500 ,43400 ,38780 ,304930 
1997-11-17,44500 ,45400 ,42000 ,42200 ,37708 ,230630 
1997-11-18,41000 ,42900 ,40100 ,42300 ,37797 ,367558 
1997-11-19,42300 ,43300 ,41000 ,43000 ,38423 ,365690 
1997-11-20,43400 ,43500 ,39800 ,41300 ,36904 ,489395 
1997-11-21,44600 ,44600 ,42500 ,44600 ,39852 ,550895 
1997-11-24,45800 ,45800 ,42400 ,42400 ,37887 ,393000 
1997-11-25,41700 ,44500 ,40000 ,43000 ,38423 ,437760 
1997-11-26,42500 ,44000 ,42100 ,43700 ,39048 ,275350 
1997-11-27,43700 ,44500 ,42900 ,43000 ,38423 ,220880 
1997-11-28,43000 ,43400 ,40500 ,41900 ,37440 ,210004 
1997-12-01,42000 ,43400 ,41300 ,41500 ,37082 ,137040 
1997-12-02,40500 ,41400 ,38200 ,39700 ,35474 ,328590 
1997-12-03,38500 ,42000 ,36600 ,41900 ,37440 ,641296 
1997-12-04,43900 ,45200 ,43900 ,45200 ,40388 ,431040 
1997-12-05,48800 ,48800 ,48800 ,48800 ,43605 ,133760 
1997-12-08,44000 ,45500 ,42400 ,42400 ,37887 ,373660 
1997-12-09,39100 ,41200 ,39100 ,39100 ,34938 ,387920 
1997-12-10,42200 ,42200 ,39100 ,42200 ,37708 ,862360 
1997-12-11,42200 ,44200 ,40500 ,42500 ,37976 ,1474630 
1997-12-12,41800 ,41800 ,39100 ,40600 ,36278 ,706850 
1997-12-15,40100 ,46100 ,40100 ,46100 ,41193 ,608170 
1997-12-16,48900 ,49500 ,44700 ,46000 ,41103 ,785250 
1997-12-17,46000 ,46900 ,44600 ,45300 ,40478 ,585420 
1997-12-18,46000 ,46900 ,44600 ,45300 ,40478 ,585420 
1997-12-19,42100 ,44500 ,41700 ,41700 ,37261 ,705280 
1997-12-22,42200 ,43400 ,41300 ,41400 ,36993 ,189200 
1997-12-23,41400 ,41400 ,38100 ,38100 ,34044 ,731790 
1997-12-24,37000 ,37400 ,35100 ,35100 ,31364 ,1144450 
1997-12-25,37000 ,37400 ,35100 ,35100 ,31364 ,1144450 
1997-12-26,37900 ,37900 ,37900 ,37900 ,33866 ,87100 
1997-12-29,37900 ,38500 ,36100 ,38400 ,34312 ,594290 
1997-12-30,37900 ,38500 ,36100 ,38400 ,34312 ,594290 
1997-12-31,37900 ,38500 ,36100 ,38400 ,34312 ,594290 
1998-01-01,37900 ,38500 ,36100 ,38400 ,34312 ,594290 
1998-01-02,37900 ,38500 ,36100 ,38400 ,34312 ,594290 
1998-01-05,41500 ,43700 ,40700 ,42800 ,38851 ,641260 
1998-01-06,42800 ,43600 ,42500 ,43200 ,39214 ,409200 
1998-01-07,43200 ,45200 ,43200 ,44000 ,39940 ,456870 
1998-01-08,44100 ,47000 ,43300 ,46500 ,42210 ,558940 
1998-01-09,45800 ,47000 ,45200 ,46200 ,41937 ,606050 
1998-01-12,53200 ,53200 ,50500 ,51900 ,47111 ,554400 
1998-01-13,51900 ,52500 ,50700 ,51800 ,47021 ,538210 
1998-01-14,54900 ,55900 ,52800 ,55900 ,50742 ,865890 
1998-01-15,58900 ,60300 ,58000 ,60300 ,54736 ,465590 
1998-01-16,65100 ,65100 ,61000 ,65100 ,59093 ,1567730 
1998-01-19,70000 ,71200 ,68000 ,71200 ,64631 ,435010 
1998-01-20,76800 ,76800 ,74300 ,76800 ,69714 ,1571310 
1998-01-21,76500 ,76500 ,70700 ,72700 ,65992 ,1163080 
1998-01-22,72000 ,73000 ,66900 ,66900 ,60727 ,905730 
1998-01-23,68000 ,69600 ,66100 ,69500 ,63087 ,616720 
1998-01-26,75900 ,80900 ,75900 ,80500 ,73073 ,1244670 
1998-01-27,75900 ,80900 ,75900 ,80500 ,73073 ,1244670 
1998-01-28,75900 ,80900 ,75900 ,80500 ,73073 ,1244670 
1998-01-29,75900 ,80900 ,75900 ,80500 ,73073 ,1244670 
1998-01-30,86900 ,86900 ,86000 ,86900 ,78882 ,700090 
1998-02-02,82400 ,85800 ,81900 ,82000 ,74434 ,675460 
1998-02-03,86000 ,86100 ,79100 ,81100 ,73617 ,666120 
1998-02-04,82000 ,83500 ,79500 ,80000 ,72619 ,497530 
1998-02-05,78000 ,79700 ,73600 ,73600 ,66809 ,485790 
1998-02-06,79400 ,79400 ,77500 ,79400 ,72074 ,1278060 
1998-02-09,84000 ,87900 ,83100 ,87500 ,79427 ,965819 
1998-02-10,87200 ,88900 ,81000 ,82000 ,74434 ,549720 
1998-02-11,82000 ,82000 ,76900 ,81000 ,73526 ,576190 
1998-02-12,80000 ,83900 ,78000 ,83000 ,75342 ,745520 
1998-02-13,84700 ,84900 ,81000 ,82500 ,74888 ,596350 
1998-02-16,76900 ,78000 ,74500 ,77000 ,69895 ,390959 
1998-02-17,77300 ,79900 ,76600 ,79000 ,71711 ,263986 
1998-02-18,80000 ,83900 ,79500 ,82000 ,74434 ,406600 
1998-02-19,82500 ,88000 ,82000 ,85500 ,77611 ,702640 
1998-02-20,87000 ,91000 ,86800 ,89700 ,81424 ,983270 
1998-02-23,90100 ,92000 ,88000 ,88000 ,79881 ,469253 
1998-02-24,89000 ,89000 ,85200 ,87000 ,78973 ,220920 
1998-02-25,86000 ,88000 ,82100 ,83100 ,75433 ,340690 
1998-02-26,86900 ,89700 ,84200 ,87500 ,79427 ,638701 
1998-02-27,92000 ,94500 ,90000 ,94500 ,85781 ,849513 
1998-03-02,102000 ,105000 ,99000 ,101000 ,91681 ,570328 
1998-03-03,101000 ,103500 ,95000 ,98000 ,88958 ,433236 
1998-03-04,96500 ,98000 ,91500 ,95900 ,87052 ,352964 
1998-03-05,90100 ,93000 ,86000 ,87400 ,79336 ,417260 
1998-03-06,87000 ,90000 ,83100 ,86900 ,78882 ,553200 
1998-03-09,89000 ,89900 ,83500 ,84000 ,76250 ,346480 
1998-03-10,83000 ,88000 ,81000 ,87500 ,79427 ,341291 
1998-03-11,85100 ,92800 ,85000 ,88500 ,80334 ,421720 
1998-03-12,88500 ,91800 ,87500 ,88600 ,80425 ,306558 
1998-03-13,88600 ,88600 ,83500 ,87000 ,78973 ,247920 
1998-03-16,85000 ,86900 ,84900 ,85000 ,77157 ,143731 
1998-03-17,84000 ,84500 ,81000 ,81800 ,74253 ,233223 
1998-03-18,81000 ,87000 ,80100 ,82500 ,74888 ,189260 
1998-03-19,82500 ,84400 ,82000 ,82600 ,74979 ,267530 
1998-03-20,82000 ,83300 ,81800 ,82000 ,74434 ,247310 
1998-03-23,80000 ,80000 ,76500 ,76900 ,69805 ,224810 
1998-03-24,76900 ,76900 ,75800 ,76000 ,68988 ,430100 
1998-03-25,76000 ,77000 ,75500 ,77000 ,69895 ,305340 
1998-03-26,76500 ,76500 ,73900 ,75300 ,68352 ,286220 
1998-03-27,75300 ,79800 ,72900 ,78500 ,71257 ,379830 
1998-03-30,75800 ,75800 ,74500 ,74900 ,67989 ,168490 
1998-03-31,75000 ,76000 ,73000 ,73000 ,66265 ,134574 
1998-04-01,72800 ,72800 ,69000 ,69200 ,62815 ,324320 
1998-04-02,68500 ,68500 ,63100 ,63100 ,57278 ,396725 
1998-04-03,61600 ,62800 ,58500 ,60000 ,54464 ,545890 
1998-04-06,61500 ,64800 ,60200 ,63100 ,57278 ,312720 
1998-04-07,63300 ,69500 ,63300 ,68500 ,62180 ,480900 
1998-04-08,68800 ,72800 ,67500 ,71000 ,64449 ,486243 
1998-04-09,74000 ,76500 ,72000 ,74000 ,67172 ,320136 
1998-04-10,73500 ,73900 ,71000 ,71900 ,65266 ,114180 
1998-04-13,80300 ,83400 ,78700 ,79600 ,72256 ,344060 
1998-04-14,79200 ,79200 ,72000 ,73000 ,66265 ,281250 
1998-04-15,71500 ,73100 ,70300 ,71700 ,65084 ,292720 
1998-04-16,71700 ,71700 ,66500 ,68600 ,62271 ,339630 
1998-04-17,68600 ,69800 ,67700 ,69100 ,62724 ,225160 
1998-04-20,68500 ,69900 ,67600 ,69500 ,63087 ,152470 
1998-04-21,70500 ,72600 ,69000 ,71300 ,64721 ,310010 
1998-04-22,71300 ,72400 ,70300 ,70600 ,64086 ,324140 
1998-04-23,70500 ,70500 ,68200 ,70000 ,63541 ,212640 
1998-04-24,70000 ,71000 ,68300 ,68300 ,61998 ,381180 
1998-04-27,66800 ,67400 ,65000 ,65300 ,60788 ,187010 
1998-04-28,65000 ,66300 ,64100 ,65300 ,60788 ,174220 
1998-04-29,66900 ,70500 ,65500 ,69500 ,64698 ,238910 
1998-04-30,70500 ,74500 ,69900 ,74000 ,68887 ,616240 
1998-05-01,70500 ,74500 ,69900 ,74000 ,68887 ,616240 
1998-05-04,68000 ,68500 ,66100 ,66600 ,61998 ,274250 
1998-05-05,68000 ,68500 ,66100 ,66600 ,61998 ,274250 
1998-05-06,65500 ,66600 ,64700 ,65000 ,60509 ,312220 
1998-05-07,65200 ,66900 ,65000 ,66200 ,61626 ,316361 
1998-05-08,65200 ,66200 ,64500 ,65000 ,60509 ,333190 
1998-05-11,65300 ,65600 ,64000 ,64000 ,59578 ,195520 
1998-05-12,63500 ,64500 ,62100 ,63200 ,58833 ,243650 
1998-05-13,62500 ,65500 ,61700 ,64700 ,60229 ,359030 
1998-05-14,64600 ,69200 ,64000 ,65600 ,61067 ,308030 
1998-05-15,65600 ,67900 ,65500 ,66000 ,61440 ,231700 
1998-05-18,64800 ,65900 ,62600 ,63200 ,58833 ,255210 
1998-05-19,62500 ,62900 ,60100 ,61100 ,56878 ,434310 
1998-05-20,61500 ,62400 ,60500 ,60700 ,56506 ,352676 
1998-05-21,60700 ,61200 ,57000 ,57000 ,53062 ,605730 
1998-05-22,55300 ,56000 ,54500 ,55100 ,51293 ,465530 
1998-05-25,52100 ,54800 ,49000 ,49000 ,45614 ,456620 
1998-05-26,47000 ,48000 ,45000 ,45500 ,42356 ,422200 
1998-05-27,49500 ,49500 ,44200 ,46900 ,43659 ,596090 
1998-05-28,47100 ,52500 ,47000 ,52500 ,48872 ,835549 
1998-05-29,52500 ,54100 ,52100 ,53500 ,49803 ,717510 
1998-06-01,50000 ,50700 ,47800 ,48900 ,45521 ,592491 
1998-06-02,47800 ,47800 ,45000 ,45000 ,41891 ,415922 
1998-06-03,46000 ,48100 ,45500 ,47500 ,44218 ,295514 
1998-06-04,46000 ,48100 ,45500 ,47500 ,44218 ,295514 
1998-06-05,47500 ,49700 ,47300 ,49200 ,45800 ,477115 
1998-06-08,51000 ,52000 ,48300 ,48300 ,44963 ,390975 
1998-06-09,48000 ,48000 ,45100 ,46000 ,42822 ,388820 
1998-06-10,47000 ,47300 ,42500 ,43000 ,40029 ,985847 
1998-06-11,42900 ,43500 ,41300 ,43200 ,40215 ,1098163 
1998-06-12,40500 ,41500 ,39500 ,40000 ,37236 ,655220 
1998-06-15,39200 ,40800 ,38000 ,38000 ,35374 ,287398 
1998-06-16,38000 ,39900 ,36500 ,38100 ,35467 ,485540 
1998-06-17,39800 ,42650 ,39300 ,42650 ,39703 ,878674 
1998-06-18,45000 ,47750 ,44500 ,47750 ,44451 ,1026804 
1998-06-19,47700 ,48000 ,43600 ,45500 ,42356 ,1039669 
1998-06-22,47000 ,47000 ,44500 ,44600 ,41518 ,421830 
1998-06-23,42700 ,43400 ,41000 ,41100 ,38260 ,474325 
1998-06-24,41100 ,41800 ,39500 ,41250 ,38400 ,705985 
1998-06-25,40000 ,41650 ,39500 ,41600 ,38726 ,281780 
1998-06-26,40500 ,42500 ,40500 ,40500 ,37702 ,302831 
1998-06-29,42000 ,42500 ,41100 ,41100 ,38260 ,330510 
1998-06-30,41100 ,43500 ,40600 ,42500 ,39563 ,373730 
1998-07-01,43200 ,47600 ,42800 ,47600 ,44311 ,719666 
1998-07-02,47700 ,49500 ,46000 ,46700 ,43473 ,869104 
1998-07-03,46700 ,47500 ,45100 ,45600 ,42449 ,398758 
1998-07-06,44500 ,46400 ,44500 ,46350 ,43147 ,220393 
1998-07-07,46850 ,49500 ,46700 ,47000 ,43752 ,390230 
1998-07-08,48600 ,48600 ,46600 ,47000 ,43752 ,237715 
1998-07-09,47500 ,47500 ,46000 ,46000 ,42822 ,244510 
1998-07-10,46000 ,46500 ,44250 ,45200 ,42077 ,309070 
1998-07-13,44600 ,47000 ,44400 ,45700 ,42542 ,674520 
1998-07-14,46000 ,46400 ,45300 ,46300 ,43101 ,186170 
1998-07-15,46600 ,47450 ,46200 ,46300 ,43101 ,416460 
1998-07-16,48000 ,51800 ,46800 ,51800 ,48221 ,750770 
1998-07-17,48000 ,51800 ,46800 ,51800 ,48221 ,750770 
1998-07-20,56000 ,60900 ,55100 ,60900 ,56692 ,892800 
1998-07-21,62000 ,62800 ,59400 ,59800 ,55668 ,762160 
1998-07-22,58000 ,59500 ,57500 ,58100 ,54086 ,858010 
1998-07-23,58900 ,59600 ,53000 ,53000 ,49338 ,711860 
1998-07-24,53000 ,53900 ,48800 ,51600 ,48035 ,864250 
1998-07-27,43500 ,45500 ,42500 ,44500 ,41425 ,918890 
1998-07-28,45000 ,46000 ,44100 ,45000 ,41891 ,491810 
1998-07-29,46500 ,49800 ,46100 ,46350 ,43147 ,767000 
1998-07-30,46350 ,47850 ,45500 ,47650 ,44358 ,397750 
1998-07-31,48000 ,48800 ,44900 ,45500 ,42356 ,460620 
1998-08-03,45000 ,45700 ,44100 ,44200 ,41146 ,243930 
1998-08-04,43700 ,45500 ,43550 ,45000 ,41891 ,275470 
1998-08-05,45000 ,45300 ,42500 ,43300 ,40308 ,422420 
1998-08-06,42300 ,44200 ,42200 ,43300 ,40308 ,272430 
1998-08-07,43500 ,45200 ,43500 ,44700 ,41611 ,392600 
1998-08-10,44300 ,44500 ,43150 ,43150 ,40169 ,265650 
1998-08-11,43150 ,44700 ,42300 ,42300 ,39377 ,424400 
1998-08-12,42000 ,42000 ,40800 ,41650 ,38772 ,485370 
1998-08-13,41600 ,42500 ,40500 ,41000 ,38167 ,514440 
1998-08-14,39500 ,39600 ,37800 ,39300 ,37640 ,500090 
1998-08-17,39200 ,40300 ,38700 ,39400 ,37736 ,317040 
1998-08-18,38400 ,39200 ,38100 ,38500 ,36874 ,392290 
1998-08-19,40600 ,41400 ,39500 ,41300 ,39556 ,543470 
1998-08-20,41800 ,45900 ,40800 ,44800 ,42908 ,681750 
1998-08-21,45000 ,46200 ,44000 ,45000 ,43100 ,785080 
1998-08-24,42600 ,43000 ,41500 ,41800 ,40035 ,427220 
1998-08-25,42200 ,45500 ,42200 ,44200 ,42333 ,495580 
1998-08-26,45000 ,47900 ,44500 ,46900 ,44919 ,1102590 
1998-08-27,46450 ,46600 ,45150 ,46000 ,44057 ,473890 
1998-08-28,44000 ,45000 ,43500 ,44900 ,43004 ,551060 
1998-08-31,44400 ,45500 ,44100 ,44900 ,43004 ,241360 
1998-09-01,45400 ,45400 ,43600 ,43700 ,41854 ,460280 
1998-09-02,44500 ,45300 ,44500 ,44500 ,42621 ,514260 
1998-09-03,44900 ,45000 ,44100 ,44900 ,43004 ,203850 
1998-09-04,44900 ,45900 ,44900 ,45400 ,43483 ,323450 
1998-09-07,45500 ,48500 ,45400 ,48100 ,46069 ,686160 
1998-09-08,48500 ,49500 ,46200 ,46300 ,44345 ,618950 
1998-09-09,46900 ,47500 ,44600 ,45600 ,43674 ,647890 
1998-09-10,45000 ,45500 ,44200 ,45500 ,43578 ,1144380 
1998-09-11,43700 ,44400 ,42500 ,42500 ,40705 ,588820 
1998-09-14,42100 ,42500 ,41500 ,41950 ,40178 ,410550 
1998-09-15,41750 ,42000 ,40000 ,40900 ,39173 ,698220 
1998-09-16,41000 ,42300 ,40700 ,41000 ,39268 ,439220 
1998-09-17,41000 ,41200 ,40000 ,40200 ,38502 ,429930 
1998-09-18,38000 ,39000 ,35500 ,36000 ,34480 ,1432270 
1998-09-21,36000 ,36000 ,34550 ,34950 ,33474 ,828650 
1998-09-22,34300 ,34950 ,33300 ,33300 ,31894 ,1026950 
1998-09-23,33600 ,34600 ,32600 ,33900 ,32468 ,1719730 
1998-09-24,37950 ,37950 ,37000 ,37950 ,36347 ,1115300 
1998-09-25,39000 ,39750 ,37450 ,37950 ,36347 ,1565830 
1998-09-28,38700 ,39500 ,37200 ,37200 ,35629 ,543070 
1998-09-29,37350 ,39000 ,37050 ,39000 ,37353 ,587660 
1998-09-30,38500 ,38900 ,37600 ,38000 ,36395 ,482440 
1998-10-01,37600 ,37800 ,36550 ,36800 ,35246 ,389970 
1998-10-02,36400 ,37100 ,35900 ,36900 ,35342 ,358110 
1998-10-05,36400 ,37100 ,35900 ,36900 ,35342 ,358110 
1998-10-06,36400 ,37100 ,35900 ,36900 ,35342 ,358110 
1998-10-07,37600 ,38450 ,37000 ,37000 ,35437 ,783920 
1998-10-08,38000 ,38900 ,37950 ,37950 ,36347 ,772740 
1998-10-09,40000 ,42500 ,38800 ,42200 ,40418 ,1470280 
1998-10-12,41800 ,44300 ,40100 ,43800 ,41950 ,1218230 
1998-10-13,43500 ,45400 ,42100 ,42500 ,40705 ,1353970 
1998-10-14,43500 ,44900 ,42500 ,44600 ,42716 ,1089740 
1998-10-15,45800 ,49950 ,45600 ,49950 ,47841 ,1671890 
1998-10-16,54900 ,55000 ,51200 ,53000 ,50762 ,2427270 
1998-10-19,53500 ,53900 ,48600 ,49100 ,47026 ,1219940 
1998-10-20,49100 ,53000 ,47700 ,53000 ,50762 ,1374730 
1998-10-21,53500 ,53900 ,50200 ,51000 ,48846 ,1191590 
1998-10-22,51000 ,52000 ,50500 ,50900 ,48750 ,832580 
1998-10-23,50900 ,52700 ,50000 ,51200 ,49038 ,879790 
1998-10-26,50000 ,50400 ,48700 ,49200 ,47122 ,428840 
1998-10-27,49000 ,49200 ,46400 ,47500 ,45494 ,708780 
1998-10-28,48300 ,49300 ,47300 ,48900 ,46835 ,527540 
1998-10-29,49500 ,52400 ,49300 ,51100 ,48942 ,1025620 
1998-10-30,52500 ,54900 ,52500 ,54000 ,51719 ,1729150 
1998-11-02,61000 ,61400 ,58500 ,59100 ,56604 ,1471740 
1998-11-03,59100 ,60500 ,58500 ,58500 ,56029 ,855990 
1998-11-04,58500 ,60000 ,57600 ,60000 ,57466 ,821060 
1998-11-05,60500 ,60700 ,58400 ,60300 ,57753 ,1103330 
1998-11-06,59100 ,65900 ,59000 ,60000 ,57466 ,1574840 
1998-11-09,60400 ,62500 ,59500 ,62500 ,59861 ,700710 
1998-11-10,62000 ,62000 ,59300 ,59300 ,56796 ,1026580 
1998-11-11,58500 ,60000 ,57900 ,58900 ,56413 ,721810 
1998-11-12,60000 ,61100 ,59700 ,60300 ,57753 ,680900 
1998-11-13,60000 ,63000 ,59200 ,61300 ,58711 ,895540 
1998-11-16,66500 ,68000 ,64500 ,67600 ,64745 ,1036810 
1998-11-17,69900 ,69900 ,67600 ,67700 ,64841 ,924250 
1998-11-18,67700 ,68000 ,66100 ,66900 ,64075 ,847000 
1998-11-19,67000 ,69400 ,66200 ,69400 ,66469 ,927400 
1998-11-20,70000 ,72900 ,67200 ,71600 ,68576 ,1476350 
1998-11-23,69300 ,69300 ,68000 ,68000 ,65128 ,572760 
1998-11-24,69500 ,69500 ,67300 ,68500 ,65607 ,729010 
1998-11-25,68500 ,71000 ,67500 ,70000 ,67044 ,830150 
1998-11-26,70000 ,70900 ,68200 ,68500 ,65607 ,678740 
1998-11-27,67500 ,68400 ,66400 ,67000 ,64170 ,613180 
1998-11-30,69700 ,69700 ,66200 ,66600 ,63787 ,320470 
1998-12-01,65500 ,65500 ,60700 ,62500 ,59861 ,877940 
1998-12-02,63000 ,64000 ,61000 ,64000 ,61297 ,531220 
1998-12-03,65800 ,67500 ,64100 ,66000 ,63213 ,910940 
1998-12-04,67500 ,71500 ,65500 ,70000 ,67044 ,903490 
1998-12-07,73000 ,74400 ,71000 ,73800 ,70683 ,899300 
1998-12-08,73800 ,80000 ,71000 ,75000 ,71833 ,1065270 
1998-12-09,76100 ,79800 ,76100 ,78000 ,74706 ,746240 
1998-12-10,82000 ,87000 ,79100 ,87000 ,83326 ,1489150 
1998-12-11,76000 ,86000 ,76000 ,77800 ,74514 ,1420330 
1998-12-14,77500 ,78000 ,69000 ,75000 ,71833 ,1618427 
1998-12-15,73100 ,73900 ,70500 ,72000 ,68959 ,950615 
1998-12-16,71000 ,75000 ,70000 ,70000 ,67044 ,1033563 
1998-12-17,68000 ,73500 ,68000 ,72400 ,69342 ,746312 
1998-12-18,73100 ,74300 ,70500 ,70500 ,67523 ,634340 
1998-12-21,75100 ,78800 ,73500 ,78800 ,75472 ,720335 
1998-12-22,78800 ,80200 ,75500 ,76000 ,72790 ,659030 
1998-12-23,79000 ,79400 ,77400 ,78000 ,74706 ,496480 
1998-12-24,79500 ,80900 ,77700 ,80000 ,76621 ,941106 
1998-12-25,79500 ,80900 ,77700 ,80000 ,76621 ,941106 
1998-12-28,82000 ,82000 ,78500 ,80700 ,77292 ,537290 
1998-12-29,82000 ,82000 ,78500 ,80700 ,77292 ,537290 
1998-12-30,82000 ,82000 ,78500 ,80700 ,77292 ,537290 
1998-12-31,82000 ,82000 ,78500 ,80700 ,77292 ,537290 
1999-01-01,82000 ,82000 ,78500 ,80700 ,77292 ,537290 
1999-01-04,90800 ,90800 ,83000 ,86500 ,84630 ,666160 
1999-01-05,86500 ,87500 ,84300 ,85500 ,83651 ,643209 
1999-01-06,87000 ,87900 ,84400 ,87800 ,85902 ,645110 
1999-01-07,90000 ,95000 ,88100 ,94100 ,92065 ,1412320 
1999-01-08,92100 ,94000 ,89000 ,89000 ,87076 ,830500 
1999-01-11,91000 ,92000 ,91000 ,91500 ,89522 ,710689 
1999-01-12,96400 ,96400 ,88100 ,89100 ,87174 ,573720 
1999-01-13,89000 ,89000 ,87200 ,88500 ,86586 ,386490 
1999-01-14,85700 ,87000 ,84500 ,87000 ,85119 ,505121 
1999-01-15,87000 ,89700 ,86500 ,89000 ,87076 ,331251 
1999-01-18,92000 ,92000 ,89200 ,90800 ,88837 ,474000 
1999-01-19,90000 ,91500 ,87900 ,90400 ,88445 ,365490 
1999-01-20,91500 ,94000 ,90000 ,92000 ,90011 ,977480 
1999-01-21,91000 ,92500 ,88100 ,89500 ,87565 ,562704 
1999-01-22,89500 ,89500 ,82000 ,82000 ,80227 ,448442 
1999-01-25,84000 ,87000 ,82200 ,86000 ,84141 ,654250 
1999-01-26,89700 ,90300 ,86100 ,86100 ,84238 ,536840 
1999-01-27,87000 ,91900 ,86900 ,91300 ,89326 ,784947 
1999-01-28,91300 ,92900 ,90700 ,92400 ,90402 ,789332 
1999-01-29,91500 ,92300 ,89600 ,89900 ,87956 ,510570 
1999-02-01,92000 ,92000 ,90100 ,91400 ,89424 ,238890 
1999-02-02,91400 ,91400 ,88900 ,89300 ,87369 ,315480 
1999-02-03,87800 ,88500 ,86100 ,86500 ,84630 ,342576 
1999-02-04,87000 ,87500 ,85000 ,87000 ,85119 ,363810 
1999-02-05,86500 ,90000 ,84500 ,90000 ,88054 ,695955 
1999-02-08,85900 ,89500 ,85900 ,87000 ,85119 ,380690 
1999-02-09,86000 ,86800 ,84700 ,85600 ,83749 ,381820 
1999-02-10,84500 ,85600 ,82000 ,83500 ,81695 ,664282 
1999-02-11,84900 ,85800 ,84000 ,84000 ,82184 ,287590 
1999-02-12,86000 ,89500 ,85200 ,89100 ,87174 ,403600 
1999-02-15,86000 ,89500 ,85200 ,89100 ,87174 ,403600 
1999-02-16,86000 ,89500 ,85200 ,89100 ,87174 ,403600 
1999-02-17,86000 ,89500 ,85200 ,89100 ,87174 ,403600 
1999-02-18,87500 ,88000 ,86000 ,86200 ,84336 ,440930 
1999-02-19,85000 ,85000 ,81900 ,84500 ,82673 ,503847 
1999-02-22,83000 ,83000 ,80900 ,82000 ,80227 ,390357 
1999-02-23,82600 ,83000 ,78600 ,81500 ,79738 ,489420 
1999-02-24,81100 ,83700 ,80700 ,82000 ,80227 ,450797 
1999-02-25,81000 ,85200 ,80600 ,84000 ,82184 ,428566 
1999-02-26,85000 ,86700 ,84500 ,86200 ,84336 ,444970 
1999-03-01,85000 ,86700 ,84500 ,86200 ,84336 ,444970 
